,Instrument,Price High,Price Low,Price Open,Price Close,Volume
6372,AAPL.O,200.61,171.89,171.95,198.85,184395885
6373,AAPL.O,194.7799,183.0,189.065,190.42,121879981
6374,AAPL.O,199.54,186.06,186.1,198.15,87435915
6375,AAPL.O,212.94,201.1621,211.44,202.52,101352911
6376,AAPL.O,203.51,199.8,201.855,202.14,51343872
6377,AAPL.O,200.7,192.37,198.36,194.27,59732423
6378,AAPL.O,198.8335,194.42,197.2,196.98,52164675
6379,AAPL.O,193.8,189.8112,193.265,193.16,46742537
6380,AAPL.O,201.59,195.97,196.12,199.74,52976371
6381,AAPL.O,208.0,202.799,206.0,204.6,52929165
6382,AAPL.O,208.8299,202.94,204.89,208.37,47310989
6383,AAPL.O,209.75,206.2,206.365,209.28,38222258
6384,AAPL.O,211.5,207.46,210.0,210.14,38743074
6385,AAPL.O,212.24,208.37,208.693,211.21,36827633
6386,AAPL.O,213.58,206.6705,209.3,212.5,52286454
6387,AAPL.O,214.56,208.9,209.08,213.32,57365675
6388,AAPL.O,206.99,202.16,206.09,205.35,101010621
6389,AAPL.O,204.1,198.21,203.1,198.89,69018452
6390,AAPL.O,200.65,197.02,198.21,198.51,51216482
6391,AAPL.O,199.44,193.25,199.17,196.25,68616943
6392,AAPL.O,200.05,194.6796,197.72,197.49,50478872
6393,AAPL.O,200.5399,197.535,199.0,198.53,36453923
6394,META.O,137.51,128.56,128.99,135.68,28146193
6395,META.O,137.17,131.12,134.69,131.74,22717948
6396,META.O,138.0,133.75,134.01,137.95,29002059
6397,META.O,138.87,135.91,137.56,138.05,20089337
6398,META.O,143.14,139.54,139.89,142.53,26263793
6399,META.O,144.7,141.27,142.95,144.23,22205879
6400,META.O,144.56,140.84,143.08,144.2,16125004
6401,META.O,145.36,142.57,143.15,143.8,12908031
6402,META.O,146.57,141.27,142.0,145.39,20520278
6403,META.O,150.68,145.99,146.01,148.95,24068822
6404,META.O,149.6499,146.9975,149.0,147.54,18025714
6405,META.O,149.0,146.5,146.95,148.3,15787914
6406,META.O,152.43,148.55,149.75,150.04,31029612
6407,META.O,151.53,146.37,149.2,147.57,22378694
6408,META.O,148.8,143.055,148.28,144.3,20098415
6409,META.O,146.44,142.52,144.64,145.83,20955518
6410,META.O,149.83,146.54,147.48,149.01,22250954
6411,META.O,148.96,146.21,148.05,147.47,15508483
6412,META.O,148.1,143.43,148.09,144.19,17631953
6413,META.O,150.95,145.6953,146.22,150.42,44613240
6414,META.O,171.68,165.0,165.6,166.69,77233602
6415,META.O,169.1,165.66,165.84,165.71,30806513
6416,META.O,169.3,163.62,165.7,169.25,20036470
6417,META.O,171.98,168.69,169.15,171.16,22556985
6418,META.O,172.47,169.27,171.2,170.49,13281161
6419,META.O,169.24,165.25,168.2,166.38,17517609
6420,META.O,167.37,164.21,164.47,167.33,12561422
6421,META.O,168.3,165.08,167.9,165.79,12811176
6422,META.O,168.34,164.5,166.86,165.04,16292290
6423,META.O,166.22,163.73,165.38,164.07,14205146
6424,META.O,164.8697,162.2468,163.19,163.95,12755151
6425,META.O,164.7,160.86,164.51,162.5,15504415
6426,META.O,164.15,160.33,160.5,162.29,14345390
6427,META.O,163.72,161.25,162.25,162.56,11770692
6428,META.O,162.24,159.59,161.93,160.04,15607828
6429,META.O,162.41,160.31,160.58,161.89,15858468
6430,META.O,166.07,162.9,163.07,164.62,18737106
6431,META.O,166.24,163.8,164.335,164.13,13784063
6432,META.O,163.93,160.41,162.9,162.81,12697485
6433,META.O,163.5,160.86,162.37,161.45,11114185
6434,META.O,163.132,161.69,162.6,162.28,11097770
6435,META.O,167.5,163.83,163.9,167.37,18894689
6436,META.O,171.88,166.55,167.37,171.26,28187890
6437,META.O,173.57,171.27,172.9,172.51,21531723
6438,META.O,171.74,167.61,171.5,169.13,18306504
6439,META.O,169.62,165.97,166.2,169.6,13184831
6440,META.O,174.3,171.58,171.6,172.07,18883983
6441,META.O,173.8,171.2178,172.09,171.92,12155264
6442,META.O,174.03,172.12,172.32,173.37,11973280
6443,META.O,171.15,168.16,169.76,170.17,18037364
6444,META.O,167.58,162.51,167.16,165.98,37126000
6445,META.O,163.9,159.28,163.57,160.47,37524191
6446,META.O,163.82,160.82,161.48,161.57,25611488
6447,META.O,166.12,161.24,161.5,165.44,20211474
6448,META.O,166.39,163.75,164.89,166.08,16223007
6449,META.O,167.42,164.09,165.65,164.34,16389185
6450,META.O,166.54,162.0,163.0,166.29,12631230
6451,META.O,169.45,166.3499,167.35,167.68,15437920
6452,META.O,168.94,164.79,167.85,165.87,10620299
6453,META.O,166.72,163.33,164.57,165.55,10689171
6454,META.O,167.19,164.81,166.39,166.69,13455454
6455,META.O,168.9,167.2789,167.83,168.7,10381490
6456,META.O,174.9,169.55,170.14,174.2,23946529
6457,META.O,177.96,172.95,174.5,173.54,27590058
6458,META.O,178.0,175.5301,176.02,176.02,17847731
6459,META.O,177.0,175.1,176.88,175.72,9594133
6460,META.O,175.5,174.23,175.21,174.93,7297379
6461,META.O,179.19,175.55,175.62,177.58,19751031
6462,META.O,178.79,176.54,178.18,177.82,11701479
6463,META.O,178.4,177.0,178.24,177.51,8070967
6464,META.O,179.63,177.95,178.0,179.1,12329812
6465,META.O,180.5,176.87,178.5,179.65,10834762
6466,META.O,180.17,178.3,179.0,178.87,11215193
6467,META.O,180.74,178.36,179.6,178.78,9973732
6468,META.O,178.88,177.34,178.8,178.28,11655608
6469,META.O,181.665,178.25,178.25,181.44,13389889
6470,META.O,184.22,181.48,182.74,183.78,19954814
6471,META.O,185.14,181.65,184.49,182.58,37289871
6472,META.O,198.48,192.12,196.98,193.26,54148789
6473,META.O,192.9,189.09,192.5,191.49,22075002
6474,META.O,195.41,190.65,190.95,194.78,19641310
6475,META.O,197.39,192.28,194.19,193.4,23494689
6476,META.O,196.1769,193.01,194.78,193.03,15996646
6477,META.O,194.0,189.75,193.0,192.53,13209452
6478,META.O,196.16,193.71,194.38,195.47,14575434
6479,META.O,194.28,190.55,191.24,193.88,13994932
6480,META.O,192.9,187.85,192.54,189.77,16253001
6481,META.O,190.72,188.55,189.39,189.54,12505737
6482,META.O,189.77,186.26,187.2,188.65,12967033
6483,META.O,190.0,184.59,188.25,188.34,12578508
6484,META.O,185.43,180.84,183.5,181.54,16833347
6485,META.O,183.49,178.1,182.52,180.73,17628142
6486,META.O,187.28,180.02,180.42,186.27,16746904
6487,META.O,188.575,185.05,185.05,186.99,12953111
6488,META.O,187.58,184.28,184.84,185.3,10485370
6489,META.O,184.23,181.37,181.88,182.72,10351981
6490,META.O,185.7,183.885,184.57,184.82,7502820
6491,META.O,186.74,183.61,184.73,185.32,9213801
6492,META.O,183.9,179.67,182.42,180.87,12768835
6493,META.O,183.63,180.83,182.33,181.06,8807701
6494,META.O,184.7119,181.4537,181.54,184.31,14843308
6495,META.O,184.56,181.35,183.5,182.19,12797685
6496,META.O,183.48,180.89,183.08,183.01,8581544
6497,META.O,180.54,177.16,180.28,177.47,15226536
6498,META.O,175.05,161.01,175.0,164.15,56059609
6499,META.O,168.28,160.84,163.71,167.5,46044256
6500,META.O,168.72,164.63,167.48,168.17,19758317
6501,META.O,169.7,167.23,168.3,168.33,12446354
6502,META.O,173.87,168.84,170.17,173.35,16917343
6503,META.O,177.86,173.8,174.75,174.82,14767918
6504,META.O,179.98,176.79,178.48,178.1,15266644
6505,META.O,179.27,172.88,178.38,175.04,17699806
6506,META.O,178.03,174.606,175.53,177.47,12253569
6507,META.O,181.8398,180.0,180.51,181.33,16773691
6508,META.O,189.5,184.4105,185.01,189.01,29459881
6509,META.O,194.53,187.28,194.0,188.47,37571352
6510,META.O,188.1,184.55,187.0,187.48,21417092
6511,META.O,191.16,187.64,190.95,189.53,14635740
6512,META.O,192.0,188.75,188.75,191.14,22751159
6513,META.O,193.98,191.57,192.42,192.6,15508955
6514,META.O,193.14,188.13,192.88,188.84,16750309
6515,META.O,190.76,187.31,189.54,187.66,12808604
6516,META.O,189.95,188.27,189.88,189.5,11158983
6517,META.O,193.2,189.94,190.55,193.0,16378878
6518,META.O,195.28,191.93,195.21,193.0,14204690
6519,META.O,195.0,192.71,193.0,195.0,9049979
6520,META.O,197.4,194.16,194.16,197.2,10246119
6521,META.O,197.07,194.17,196.18,196.4,11164107
6522,META.O,196.68,193.64,195.19,195.76,9723858
6523,META.O,199.46,194.89,194.97,199.21,14698611
6524,META.O,202.96,199.67,200.0,202.73,20571702
6525,META.O,203.8,200.21,203.26,201.23,13678457
6526,META.O,205.3,199.16,199.68,204.87,15366272
6527,META.O,205.33,201.82,204.25,203.91,16030335
6528,META.O,205.4707,203.1,203.89,203.84,12132720
6529,META.O,204.36,201.59,204.18,201.8,12083714
6530,META.O,202.47,199.38,200.15,200.78,11956554
6531,META.O,202.33,198.07,202.18,198.36,12098262
6532,META.O,202.57,198.81,199.91,202.32,13589024
6533,META.O,204.242,200.9625,202.84,202.36,14583680
6534,META.O,204.81,197.22,197.63,204.66,32532540
6535,META.O,208.66,198.26,206.7,200.71,39889869
6536,META.O,202.88,196.25,200.19,199.75,24433985
6537,META.O,199.63,195.3,199.0,195.94,16530801
6538,META.O,198.71,193.5,195.39,197.04,11903558
6539,META.O,198.76,192.68,196.95,194.23,14593544
6540,META.O,198.47,190.88,194.17,192.73,17777013
6541,META.O,192.62,188.07,191.1,189.02,15296975
6542,META.O,185.67,179.34,184.69,181.73,23086655
6543,META.O,185.789,183.09,183.69,184.51,18035686
6544,META.O,186.37,181.22,183.6,185.15,15833197
6545,META.O,190.34,184.05,186.62,190.16,14828916
6546,META.O,190.98,187.12,190.0,187.85,11058811
6547,META.O,187.59,184.46,186.85,185.37,10936283
6548,META.O,191.38,185.37,185.52,188.45,13653319
6549,META.O,185.99,179.31,185.8,179.71,18903716
6550,META.O,183.2,180.03,180.95,182.59,13059640
6551,META.O,185.1,182.36,183.75,183.7,12844832
6552,META.O,187.5,184.85,186.01,186.17,9699661
6553,META.O,186.0,182.39,185.45,183.81,10087592
6554,META.O,185.9,183.14,185.0,183.55,8409548
6555,META.O,184.11,179.91,183.43,182.04,10829509
6556,META.O,183.13,176.66,180.84,177.75,17331221
6557,META.O,180.5,178.24,179.4,180.36,8780477
6558,META.O,184.04,181.01,181.93,181.3,14408946
6559,META.O,181.95,178.92,180.53,181.76,9392060
6560,META.O,186.0752,183.47,183.77,185.57,10135033
6561,META.O,186.8017,183.4585,186.78,185.67,10785722
6562,META.O,185.67,182.11,184.0,182.39,9792187
6563,META.O,187.7494,183.89,184.65,187.14,11314571
6564,META.O,191.36,187.94,188.53,190.9,13896621
6565,META.O,190.21,186.35,190.21,187.49,15226820
6566,META.O,188.98,185.8466,187.73,188.76,14722402
6567,META.O,188.1,184.55,187.44,186.17,15455867
6568,META.O,189.44,186.08,186.46,188.49,11761660
6569,META.O,190.93,187.23,189.86,187.47,11419775
6570,META.O,187.97,186.54,187.325,187.19,11441116
6571,META.O,187.7943,185.765,186.93,186.22,8444844
6572,META.O,188.32,185.54,186.66,188.08,9751570
6573,META.O,189.08,186.012,188.09,188.14,9945798
6574,META.O,191.1,188.15,188.66,190.14,10474685
6575,META.O,193.1,188.12,190.66,189.93,20359878
6576,META.O,190.1,185.2062,189.34,186.82,14370089
6577,META.O,188.04,180.39,187.98,181.28,18775666
6578,META.O,183.42,177.87,181.45,182.8,18339960
6579,META.O,181.4,177.67,181.33,180.11,16280691
6580,META.O,180.755,175.66,180.49,177.1,14663575
6581,META.O,178.67,176.85,177.87,178.08,11071425
6582,META.O,179.84,174.88,179.15,175.81,17261556
6583,META.O,176.53,173.09,174.84,174.6,16374148
6584,META.O,179.84,173.63,175.57,179.38,16789319
6585,META.O,180.98,178.1,179.55,180.45,10476395
6586,META.O,181.18,178.09,180.0,179.68,9359793
6587,META.O,180.37,177.72,178.26,177.75,10084896
6588,META.O,180.72,177.94,179.16,179.85,7648874
6589,META.O,181.61,179.17,180.32,180.03,8980978
6590,META.O,186.49,182.14,182.15,184.19,14998754
6591,META.O,184.62,182.5735,184.2,183.28,7203665
6592,META.O,190.38,183.66,183.8,188.89,15143119
6593,META.O,189.7,186.9002,188.32,189.55,10560343
6594,META.O,190.84,188.765,190.3,190.39,9761548
6595,META.O,191.49,183.9239,190.23,185.85,16882862
6596,META.O,189.91,186.75,187.04,189.76,8580744
6597,META.O,190.65,181.5,190.0,182.34,19854192
6598,META.O,186.38,182.0,182.01,186.15,12370819
6599,META.O,186.73,182.8,184.62,186.38,11505406
6600,META.O,189.0,185.0876,185.83,187.89,8061240
6601,META.O,189.53,185.08,187.2,189.4,13657866
6602,META.O,192.53,188.47,191.69,189.31,13574874
6603,META.O,190.45,185.98,189.56,188.25,28734559
6604,META.O,198.09,188.25,196.7,191.65,42286529
6605,META.O,194.11,189.91,192.85,193.62,21711829
6606,META.O,197.3672,193.8119,194.55,194.72,16371292
6607,META.O,195.75,193.6,195.37,194.32,9941954
6608,META.O,194.37,191.35,194.03,191.55,10973019
6609,META.O,193.44,189.47,191.91,190.42,13472998
6610,META.O,192.34,189.7,190.0,190.84,10764784
6611,META.O,190.08,188.54,189.93,189.61,8637768
6612,META.O,195.06,189.74,190.0,194.47,17615454
6613,META.O,195.7,192.74,194.7,193.19,11009800
6614,META.O,194.03,191.45,192.93,193.15,9059897
6615,META.O,195.3,193.38,194.26,195.1,11530232
6616,META.O,198.63,193.05,194.56,197.4,16176107
6617,META.O,200.0,196.86,197.4,199.32,19070291
6618,META.O,199.59,195.43,198.58,197.51,12370240
6619,META.O,199.09,196.86,197.42,197.93,12130985
6620,META.O,199.3,197.62,198.38,198.82,9959817
6621,META.O,200.97,199.25,199.515,199.79,15286442
6622,META.O,200.15,198.0387,200.0,198.97,11748664
6623,META.O,203.14,199.42,199.9,202.0,12760568
6624,META.O,203.8,201.21,201.6,201.64,7985231
6625,META.O,202.18,198.05,202.13,199.7,11542020
6626,META.O,198.93,195.08,197.6,198.82,13014170
6627,META.O,200.0288,198.05,200.0,198.71,8459939
6628,META.O,201.29,198.2126,199.86,199.36,9755350
6629,META.O,201.57,200.06,200.5,201.05,12279525
6630,META.O,203.1418,200.21,200.65,201.34,12013218
6631,META.O,202.05,200.15,201.66,200.87,9485568
6632,META.O,202.63,200.28,200.28,202.26,8041827
6633,META.O,203.66,194.1,202.35,196.75,23766986
6634,META.O,196.8,193.17,196.4,194.11,18806020
6635,META.O,199.12,194.81,195.27,197.92,14922733
6636,META.O,199.0,196.13,198.84,198.39,10177605
6637,META.O,204.3,200.09,200.09,202.5,23284746
6638,META.O,206.3,202.51,202.78,206.06,16808184
6639,META.O,207.71,203.43,207.48,206.3,27315226
6640,META.O,208.59,205.68,206.7,206.18,13353194
6641,META.O,206.79,205.0,206.3,205.12,6046273
6642,META.O,207.82,205.31,205.5665,207.79,9368273
6643,META.O,208.93,206.5875,208.6697,208.1,10287634
6644,META.O,207.9,203.9001,207.86,204.41,10534441
6645,META.O,205.56,203.6001,203.995,205.25,8962756
6646,META.O,209.79,206.27,206.75,209.78,12090707
6647,META.O,210.4,206.95,207.2135,208.67,11197416
6648,META.O,212.78,206.52,206.7,212.6,17073861
6649,META.O,214.58,211.75,212.82,213.06,15111857
6650,META.O,216.24,212.6121,213.0,215.22,13492703
6651,META.O,218.38,216.278,217.54,218.3,12679579
6652,META.O,219.88,217.42,219.2,218.06,12127432
6653,META.O,221.97,219.21,219.5965,221.91,14494517
6654,META.O,222.38,218.63,221.61,219.06,13315361
6655,META.O,221.68,220.14,220.61,221.15,10036475
6656,META.O,222.63,220.39,222.57,221.77,10015288
6657,META.O,222.29,220.53,222.03,222.14,15905944
6658,META.O,222.37,219.12,222.155,221.44,14275784
6659,META.O,222.75,221.28,222.31,221.32,12212814
6660,META.O,221.485,219.27,220.75,219.76,11195000
6661,META.O,221.78,216.11,220.8,217.94,11905824
6662,META.O,216.06,212.5,213.1,214.87,13810655
6663,META.O,218.74,213.52,216.14,217.79,13413835
6664,META.O,224.2,218.45,221.44,223.23,33610005
6665,META.O,211.43,204.75,206.53,209.53,48775500
6666,META.O,208.69,201.06,208.43,201.91,31359917
6667,META.O,205.14,202.5,203.44,204.19,15510509
6668,META.O,210.6,205.2025,206.6165,209.83,19628890
6669,META.O,212.73,208.71,212.51,210.11,12538154
6670,META.O,211.19,209.338,210.47,210.85,10567533
6671,META.O,212.82,209.93,210.3,212.33,12242530
6672,META.O,213.8,210.66,211.52,213.06,11856350
6673,META.O,210.86,206.5102,210.19,207.19,25030810
6674,META.O,211.22,207.4,207.85,210.76,13813704
6675,META.O,214.3259,209.18,209.5235,213.14,15396625
6676,META.O,214.93,212.65,214.0,214.18,10741747
6677,META.O,217.975,213.4,213.55,217.8,15630026
6678,META.O,218.32,216.11,217.99,217.49,12135114
6679,META.O,218.765,212.945,216.52,214.58,13109213
6680,META.O,214.237,208.8305,213.48,210.18,14098432
6681,META.O,203.65,198.17,201.8,200.72,23080057
6682,META.O,203.5,195.9537,202.25,196.77,21433487
6683,META.O,201.21,195.49,197.19,197.2,16555210
6684,META.O,195.88,189.5,191.82,189.75,21682626
6685,META.O,192.74,181.82,182.695,192.47,32583494
6686,META.O,196.57,188.85,194.03,196.44,24948955
6687,META.O,197.24,183.97,196.22,185.89,27984104
6688,META.O,191.83,186.39,189.17,191.76,23062473
6689,META.O,188.99,183.8901,186.78,185.17,19333425
6690,META.O,183.78,176.26,178.33,181.09,24559550
6691,META.O,175.0,165.19,169.6,169.5,29949041
6692,META.O,178.29,169.5,174.67,178.19,24517791
6693,META.O,175.88,167.66,174.01,170.24,20397204
6694,META.O,166.6,154.34,159.54,154.47,43266335
6695,META.O,170.79,157.6,163.53,170.28,35028627
6696,META.O,159.13,143.1,152.32,146.01,39120419
6697,META.O,153.94,140.0,150.74,149.42,34255596
6698,META.O,148.18,137.1006,139.75,146.96,37553136
6699,META.O,159.9294,144.8,146.62,153.13,39862312
6700,META.O,159.27,148.0,156.02,149.73,32568398
6701,META.O,152.31,142.25,149.66,148.1,29830765
6702,META.O,161.31,152.57,155.205,160.98,30440369
6703,META.O,162.99,153.06,158.92,156.21,35184271
6704,META.O,164.0,157.0201,158.25,163.34,26579021
6705,META.O,160.09,154.75,158.2,156.79,24879869
6706,META.O,166.75,158.06,159.18,165.95,22515225
6707,META.O,170.93,164.2,165.48,166.8,23676283
6708,META.O,164.15,158.035,161.615,159.6,19507559
6709,META.O,161.3509,155.92,159.1,158.19,20886309
6710,META.O,157.91,150.83,157.15,154.18,25983317
6711,META.O,166.2,158.51,160.15,165.55,28453581
6712,META.O,173.39,166.01,171.79,168.83,31411919
6713,META.O,175.0,167.74,171.25,174.28,21664198
6714,META.O,177.08,171.57,175.9,175.19,23534287
6715,META.O,175.0,169.45,173.67,174.79,19355355
6716,META.O,181.225,176.62,178.9765,178.17,21011815
6717,META.O,178.19,172.82,175.1865,176.97,17423003
6718,META.O,178.05,172.51,177.95,176.25,23593229
6719,META.O,180.28,176.66,179.2,179.24,20974750
6720,META.O,180.5,176.77,177.41,178.24,16110664
6721,META.O,175.38,168.3408,175.25,170.8,24850528
6722,META.O,184.78,178.14,178.45,182.28,33369931
6723,META.O,187.05,183.15,184.08,185.13,21426604
6724,META.O,190.41,180.825,183.23,190.07,28868528
6725,META.O,193.75,187.41,192.657,187.5,29197750
6726,META.O,189.2,182.56,188.66,182.91,21730986
6727,META.O,196.91,190.0,190.93,194.19,45954521
6728,META.O,209.69,201.5701,206.92,204.71,46230116
6729,META.O,207.28,199.0501,201.6,202.27,30415581
6730,META.O,205.91,198.7562,200.2,205.26,19250673
6731,META.O,210.38,206.5,207.02,207.07,21071223
6732,META.O,211.6,206.66,208.12,208.47,21856963
6733,META.O,211.6,209.04,211.16,211.26,15151976
6734,META.O,213.21,210.85,212.24,212.35,12524048
6735,META.O,215.0,210.37,210.8865,213.18,12911948
6736,META.O,215.275,210.0,213.29,210.1,14704647
6737,META.O,210.78,202.11,209.43,205.1,20684559
6738,META.O,206.93,200.69,202.56,206.81,17178947
6739,META.O,211.34,204.12,205.27,210.88,19383154
6740,META.O,214.6445,210.94,212.15,213.19,20167443
6741,META.O,220.49,212.83,213.27,216.88,31843152
6742,META.O,231.34,223.19,223.5,229.97,50162875
6743,META.O,237.2,231.2,234.72,231.39,47782636
6744,META.O,235.99,228.74,231.51,234.91,33925564
6745,META.O,240.9,231.67,239.77,232.2,33178318
6746,META.O,230.56,221.1347,229.07,229.14,34697553
6747,META.O,231.6332,224.0,224.3,225.46,29423013
6748,META.O,227.49,222.88,225.2,225.09,23322476
6749,META.O,232.44,223.5,224.59,231.91,18223839
6750,META.O,233.0,226.56,230.94,232.72,20919018
6751,META.O,232.65,228.53,232.11,230.16,15380282
6752,META.O,231.63,224.61,229.56,226.29,17041481
6753,META.O,231.35,225.3105,226.71,230.77,16750438
6754,META.O,231.55,227.41,229.03,231.4,15466499
6755,META.O,239.77,230.41,231.52,238.67,27462872
6756,META.O,241.21,235.28,240.96,236.73,20720709
6757,META.O,232.89,223.55,229.94,224.43,26708163
6758,META.O,231.66,224.5,229.9,228.58,22091387
6759,META.O,233.77,224.8,225.09,232.5,15340264
6760,META.O,238.46,233.0,237.14,235.65,15236691
6761,META.O,237.59,231.7268,235.0,235.53,19578125
6762,META.O,236.14,232.15,234.99,235.94,15782452
6763,META.O,240.83,235.55,237.79,238.79,30081291
6764,META.O,240.7,236.91,238.56,239.22,18917782
6765,META.O,245.1853,239.86,241.28,242.24,24017915
6766,META.O,243.22,232.68,241.2,234.02,20834904
6767,META.O,237.3,232.74,234.62,235.68,18704339
6768,META.O,233.09,215.4,232.64,216.08,76343939
6769,META.O,220.75,207.11,209.75,220.64,58514281
6770,META.O,227.5,218.47,220.59,227.07,33927068
6771,META.O,239.0,227.56,228.5,237.55,43399739
6772,META.O,240.0,232.61,239.0,233.42,30633620
6773,META.O,240.4,232.27,233.76,240.28,26206158
6774,META.O,247.65,238.82,239.41,240.86,27887786
6775,META.O,246.99,236.59,238.11,243.58,29791339
6776,META.O,246.525,239.24,245.0,244.5,22174896
6777,META.O,245.49,239.32,243.685,245.07,22982716
6778,META.O,250.15,238.42,247.005,239.0,24674874
6779,META.O,240.33,232.03,236.76,239.73,23378056
6780,META.O,244.82,238.05,241.55,240.28,19133562
6781,META.O,241.76,236.3306,238.0,240.93,18880705
6782,META.O,244.16,237.86,241.0,242.03,18152413
6783,META.O,246.05,235.635,240.06,245.42,20872223
6784,META.O,246.91,240.08,246.22,241.75,19409687
6785,META.O,241.9,238.12,240.26,239.87,15427885
6786,META.O,242.42,231.75,239.63,232.6,21771802
6787,META.O,233.49,226.9,230.19,230.71,18325813
6788,META.O,234.95,230.83,231.46,233.5,13163083
6789,META.O,234.96,229.83,234.63,230.12,14170112
6790,META.O,233.7,230.31,231.14,233.29,13588317
6791,META.O,234.893,229.0,230.22,234.5,20615306
6792,META.O,255.85,249.0,255.82,253.67,53030037
6793,META.O,255.4,250.33,252.65,251.96,23134103
6794,META.O,252.8,247.43,251.56,249.83,17183533
6795,META.O,252.2698,247.77,250.19,249.12,13088361
6796,META.O,266.6,248.665,249.04,265.28,45241611
6797,META.O,278.89,263.43,264.08,268.44,72766364
6798,META.O,273.86,259.69,268.04,263.0,30248826
6799,META.O,265.915,255.13,260.185,256.13,28238283
6800,META.O,263.8973,258.1125,258.97,259.89,21428329
6801,META.O,265.16,259.57,261.55,261.3,17373970
6802,META.O,262.65,258.6801,262.305,261.24,14792708
6803,META.O,264.0973,259.4,262.5,261.16,13351062
6804,META.O,265.15,259.26,260.95,262.34,18690383
6805,META.O,267.908,261.35,261.388,262.59,23291463
6806,META.O,269.63,261.46,261.5,269.01,20299688
6807,META.O,270.49,266.42,268.69,267.01,15538615
6808,META.O,277.2478,268.7701,271.07,271.39,23685603
6809,META.O,283.09,270.2601,272.41,280.82,42127240
6810,META.O,304.67,284.0,284.0,303.91,69015151
6811,META.O,301.23,292.02,300.16,293.22,30301309
6812,META.O,297.23,290.98,295.0,293.66,17172415
6813,META.O,296.88,291.55,293.95,293.2,17345134
6814,META.O,301.49,292.71,294.71,295.44,17320872
6815,META.O,303.6,293.05,298.88,302.5,24341369
6816,META.O,297.6,283.63,295.99,291.12,32294092
6817,META.O,289.0,271.14,287.25,282.73,30333671
6818,META.O,279.3,269.42,271.28,271.16,24863997
6819,META.O,278.48,271.35,275.77,273.72,22918769
6820,META.O,279.16,267.0319,275.51,268.09,24814669
6821,META.O,271.39,262.64,270.06,266.61,18913883
6822,META.O,276.64,265.7,270.95,266.15,24093830
6823,META.O,274.52,269.3,270.67,272.42,18478530
6824,META.O,272.44,261.79,267.29,263.52,29207594
6825,META.O,261.5,250.19,258.28,254.82,31281441
6826,META.O,259.2,250.05,258.405,252.53,28130767
6827,META.O,249.95,244.13,247.54,248.15,24709378
6828,META.O,255.32,248.22,253.31,254.75,30293103
6829,META.O,257.9921,248.15,255.26,249.02,19641266
6830,META.O,252.24,245.62,246.5,249.53,20006750
6831,META.O,255.75,246.61,249.4,254.82,18351311
6832,META.O,259.6,254.8208,259.4,256.82,18826254
6833,META.O,263.33,256.9,257.81,261.79,20215504
6834,META.O,266.085,260.1,261.98,261.9,20142546
6835,META.O,268.33,264.8,265.35,266.63,20009801
6836,META.O,265.15,259.18,261.21,259.94,16367597
6837,META.O,264.865,260.8401,262.2,264.65,12822252
6838,META.O,265.69,258.24,261.78,258.66,18696917
6839,META.O,260.18,254.82,259.21,258.12,23133417
6840,META.O,264.62,259.1488,259.75,263.76,16312762
6841,META.O,264.75,262.17,264.52,264.45,14107803
6842,META.O,280.18,267.87,270.2,275.75,31019256
6843,META.O,279.1,273.39,277.58,276.14,18063343
6844,META.O,278.75,271.5,277.62,271.82,15601154
6845,META.O,269.04,263.67,267.6,266.72,15416064
6846,META.O,271.37,265.3,267.375,265.93,16622702
6847,META.O,268.55,259.88,265.53,261.4,13586955
6848,META.O,269.7,262.88,263.06,267.56,18763246
6849,META.O,283.05,276.37,279.56,278.73,28998638
6850,META.O,282.45,275.04,279.87,278.12,16720026
6851,META.O,285.24,276.82,278.8024,284.79,17535155
6852,META.O,285.23,274.26,283.16,277.11,21322925
6853,META.O,284.51,276.31,278.76,283.29,16287249
6854,META.O,278.79,267.26,278.79,267.67,23121808
6855,META.O,283.6,273.78,276.55,280.83,32368118
6856,META.O,276.7,259.1,274.5,263.11,47299002
6857,META.O,270.47,257.34,264.6,261.36,27165679
6858,META.O,270.05,260.88,263.16,265.3,17961859
6859,META.O,288.94,278.62,281.0,287.38,35364424
6860,META.O,297.38,288.95,291.8965,294.68,23823633
6861,META.O,294.6,288.06,293.95,293.41,13890974
6862,META.O,292.58,278.53,289.87,278.77,25117650
6863,META.O,274.0,264.0,273.1,272.43,29067691
6864,META.O,278.4,272.48,273.47,276.48,14956950
6865,META.O,279.75,274.43,277.18,275.08,12914206
6866,META.O,277.76,273.1,277.72,276.95,10400101
6867,META.O,279.41,274.63,275.05,278.96,12970352
6868,META.O,277.68,273.29,277.68,275.0,15040297
6869,META.O,277.3889,271.84,274.52,271.97,12152945
6870,META.O,273.47,269.19,271.025,272.94,12963658
6871,META.O,273.0,269.41,272.56,269.7,18122412
6872,META.O,270.9471,264.53,270.89,268.43,20990786
6873,META.O,277.8199,267.87,268.49,276.92,16930424
6874,META.O,280.18,272.65,278.14,275.59,12467009
6875,META.O,279.13,274.82,277.39,277.81,7808426
6876,META.O,277.7,271.01,276.03,276.97,16693336
6877,META.O,289.3,278.96,279.16,286.55,20777906
6878,META.O,291.78,280.825,285.36,287.52,17361624
6879,META.O,286.65,281.07,286.25,281.85,12921694
6880,META.O,283.46,279.3,280.3,279.7,10880299
6881,META.O,288.49,278.2,279.19,285.58,13007665
6882,META.O,286.4272,281.55,286.01,283.4,10747650
